produced_ts_epoch_ms,call_ts_epoch_ms,module,event,thread_id,cam_frame_id,cam_exposure_ms,cam_isp_latency_ms,cam_buffer_usage_percent,image_proc_ms,tpu_inference_ms,tpu_temp_c,tpu_model_score,tpu_class_id,logic_target_dist_m,logic_ballistic_drop_m,logic_windage_m,logic_servo_x_cmd,logic_servo_y_cmd,logic_solution_time_ms,enc_process_ms,enc_bitrate_mbps,enc_queue_depth,sys_cpu_temp_c,sys_cpu_usage_pct,sys_ram_usage_pct,sys_voltage_v
12505,12506,InferenceEngine,inference_complete,0,356,NaN,NaN,NaN,1,18.832,40.8,0.909793,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12505,12484,Logic,frame_complete,-268457733656721424,356,7,0.771284,75,1,19,40.8,0.909793,12,1.53773,-0.0186237,0.000129409,0.488306,0.417149,34.031,0,0,0,65,26.3903,53.4195,0
12517,12518,CameraCapture,frame_captured,0,357,7,0.14171,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12518,12519,ImageProcessor_TPU,frame_processed,0,357,7,0.748387,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12525,12526,ImageProcessor_Viz,frame_processed,0,357,7,0.358377,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12538,12538,InferenceEngine,inference_complete,0,357,NaN,NaN,NaN,0,18.927,40.8,0.941165,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12538,12516,Logic,frame_complete,-268457733656721424,357,7,0.748387,75,0,18,40.8,0.941165,13,1.53773,-0.0186159,-5.25527e-05,0.488268,0.417151,32.691,0,0,0,65,26.3903,53.4195,0
12550,12551,CameraCapture,frame_captured,0,358,7,0.147844,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12552,12552,ImageProcessor_TPU,frame_processed,0,358,7,0.849393,75,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12558,12559,ImageProcessor_Viz,frame_processed,0,358,7,0.338303,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12571,12572,InferenceEngine,inference_complete,0,358,NaN,NaN,NaN,1,19.116,40.8,0.921557,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12571,12549,Logic,frame_complete,-268457733656721424,358,7,0.849393,75,1,19,40.8,0.921557,13,1.53773,-0.0186226,0.000355147,0.490171,0.41715,33.339,0,0,0,65,26.3903,53.4195,0
